producto_id,retailer_id,retailer,retailer_country,categoria_id,category_raw,category_canonical,category_is_imputed,nombre_producto,marca,unidad,product_country,moneda_local,precio_local,precio_usd,precio_usd_clean,fx_local_per_usd,is_imputed_clean,decision,razon_clean,precio_usd_model,is_price_imputed_model,imputation_source,precio_median_group,precio_usd_imputed,example_id,synthetic
346,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,Meu Desconto,Minha Lista,1kg,UNKNOWN,LOCAL,1.0,1.0,1.0,1.0,False,keep_imputed,no_category_detected,1.0,False,original_clean,,,180,
347,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,Meu Desconto,Minha Lista,1Kg,UNKNOWN,LOCAL,1.0,1.0,1.0,1.0,False,keep_imputed,no_category_detected,1.0,False,original_clean,,,181,
348,3,Desconocido,BR,3,pan,sin_categoria,True,Meu Desconto,Minha Lista,1Kg,BR,LOCAL,6.39,1.1729,1.1729,5.448,False,keep_imputed,no_category_detected,1.1729,False,original_clean,,,182,
349,1,Desconocido,UNKNOWN,16,papa,papa,False,Multi Marca,"Papa Malla, 2 Kg",2 Kg,UNKNOWN,LOCAL,2.69,2.69,2.69,1.0,False,keep,heuristic_default,2.69,False,original_clean,,,183,
350,1,Desconocido,UNKNOWN,10,arroz,arroz,False,nuestra cocina,1 Kg,1 Kg,UNKNOWN,LOCAL,1.59,1.59,1.59,1.0,False,keep,heuristic_default,1.59,False,original_clean,,,184,
351,3,Desconocido,BR,15,pan,pan,False,Padaria e Matinais,Panes y Torradas,500g,BR,LOCAL,9.49,1.7419,1.7419,5.448,False,keep,heuristic_default,1.7419,False,original_clean,,,185,
352,3,Desconocido,BR,15,pan,pan,False,Padaria e Matinais,Panes y Torradas,450g,BR,LOCAL,6.19,1.1362,1.1362,5.448,False,keep,heuristic_default,1.1362,False,original_clean,,,186,
353,3,Desconocido,BR,15,pan,pan,False,Padaria e Matinais,Panes y Torradas,400g,BR,LOCAL,9.69,1.7786,1.7786,5.448,False,keep,heuristic_default,1.7786,False,original_clean,,,187,
355,3,Desconocido,BR,3,pan,sin_categoria,True,Padaria e Matinais,Leites,1L,BR,LOCAL,6.09,1.1178,1.1178,5.448,False,keep_imputed,no_category_detected,1.1178,False,original_clean,,,188,
361,4,Desconocido,US,15,pan,pan,False,PAN MOLDE BLANCO FLOR DE ORO 550 G,Comparar,550 G,US,LOCAL,1.05,1.05,1.05,1.0,False,keep,heuristic_default,1.05,False,original_clean,,,189,
362,4,Desconocido,US,15,pan,pan,False,PAN MOLDE BLANCO MODERNA 550 G,Comparar,550 G,US,LOCAL,1.59,1.59,1.59,1.0,False,keep,heuristic_default,1.59,False,original_clean,,,190,
363,4,Desconocido,US,15,pan,pan,False,PAN MOLDE BLANCO SUPAN 550 G,Comparar,550 G,US,LOCAL,1.56,1.56,1.56,1.0,False,keep,heuristic_default,1.56,False,original_clean,,,191,
369,1,Desconocido,UNKNOWN,15,pan,pan,False,Panadería y Pastelería,Panadería,570 GR,UNKNOWN,LOCAL,2.49,2.49,2.49,1.0,False,keep,heuristic_default,2.49,False,original_clean,,,192,
370,1,Desconocido,UNKNOWN,15,pan,pan,False,Panadería y Pastelería,Panadería,580 GR,UNKNOWN,LOCAL,2.69,2.69,2.69,1.0,False,keep,heuristic_default,2.69,False,original_clean,,,193,
371,1,Desconocido,UNKNOWN,15,pan,pan,False,Panadería y Pastelería,Panadería,740 g,UNKNOWN,LOCAL,2.59,2.59,2.59,1.0,False,keep,heuristic_default,2.59,False,original_clean,,,194,
372,1,Desconocido,UNKNOWN,15,pan,pan,False,Panadería y Pastelería,Panadería,580 g,UNKNOWN,LOCAL,2.59,2.59,2.59,1.0,False,keep,heuristic_default,2.59,False,original_clean,,,195,
373,1,Desconocido,UNKNOWN,15,pan,pan,False,Panadería y repostería,Pan,500 g,UNKNOWN,LOCAL,1.95,1.95,1.95,1.0,False,keep,heuristic_default,1.95,False,original_clean,,,196,
374,1,Desconocido,UNKNOWN,15,pan,pan,False,Panadería y repostería,Pan,750 g,UNKNOWN,LOCAL,2.54,2.54,2.54,1.0,False,keep,heuristic_default,2.54,False,original_clean,,,197,
375,1,Desconocido,UNKNOWN,15,pan,pan,False,Panadería y repostería,Pan,740 g,UNKNOWN,LOCAL,2.19,2.19,2.19,1.0,False,keep,heuristic_default,2.19,False,original_clean,,,198,
377,1,Desconocido,UNKNOWN,15,pan,pan,False,Panadería y repostería,Pan,,UNKNOWN,LOCAL,1.76,1.76,1.76,1.0,False,keep,heuristic_default,1.76,False,original_clean,,,199,
385,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Pasta spaghetti n°5 al huevo,400 g,400 g,UNKNOWN,LOCAL,1.22,1.22,1.22,1.0,False,keep_imputed,heuristic_default,1.22,False,original_clean,,,200,
387,3,Desconocido,BR,29,pasta seca,sin_categoria,True,Pratos Prontos e Massas Frescas,Massas Frescas,500g,BR,LOCAL,10.79,1.9805,1.9805,5.448,False,keep_imputed,no_category_detected,1.9805,False,original_clean,,,201,
388,3,Desconocido,BR,29,pasta seca,sin_categoria,True,Preços no Site e App podem ser diferentes das Lojas Físicas.,Shipping,500 G,BR,LOCAL,15.99,2.935,2.935,5.448,False,keep_imputed,no_category_detected,2.935,False,original_clean,,,202,
389,3,Desconocido,BR,23,cerveza,sin_categoria,True,Preços no Site e App podem ser diferentes das Lojas Físicas.,Shipping,255 Ml,BR,LOCAL,29.99,5.5048,5.5048,5.448,False,keep_imputed,no_category_detected,5.5048,False,original_clean,,,203,
390,3,Desconocido,BR,23,cerveza,sin_categoria,True,Preços no Site e App podem ser diferentes das Lojas Físicas.,Shipping,600 Ml,BR,LOCAL,24.99,4.587,4.587,5.448,False,keep_imputed,no_category_detected,4.587,False,original_clean,,,204,
391,3,Desconocido,BR,23,cerveza,sin_categoria,True,Preços no Site e App podem ser diferentes das Lojas Físicas.,Shipping,350 Ml,BR,LOCAL,24.99,4.587,4.587,5.448,False,keep_imputed,no_category_detected,4.587,False,original_clean,,,205,
392,3,Desconocido,BR,29,pasta seca,sin_categoria,True,Preços no Site e App podem ser diferentes das Lojas Físicas.,Shipping,1kg,BR,LOCAL,15.99,2.935,2.935,5.448,False,keep_imputed,no_category_detected,2.935,False,original_clean,,,206,
397,1,Desconocido,UNKNOWN,1,azucar,sin_categoria,True,Queso Semiduro,Danbo,1kg,UNKNOWN,LOCAL,1.0,1.0,1.0,1.0,False,keep_imputed,no_category_detected,1.0,False,original_clean,,,207,
401,3,Desconocido,BR,6,papa,sin_categoria,True,Refrigerante Coca-Cola Garrafa 2 L,"R$ 10,99",2 L,BR,LOCAL,10.99,2.0173,2.0173,5.448,False,keep_imputed,no_category_detected,2.0173,False,original_clean,,,208,
402,3,Desconocido,BR,6,papa,sin_categoria,True,Refrigerante Coca-Cola Garrafa 2 L,"R$ 11,49",2 L,BR,LOCAL,11.49,2.109,2.109,5.448,False,keep_imputed,no_category_detected,2.109,False,original_clean,,,209,
404,1,Desconocido,UNKNOWN,15,pan,pan,False,Resultados de búsqueda para: 'pan molde ta riko 450 g n 259628000',Ver como,450 g,UNKNOWN,LOCAL,1.45,1.45,1.45,1.0,False,keep,heuristic_default,1.45,False,original_clean,,,210,
406,1,Desconocido,UNKNOWN,14,cafe,cafe,False,Saltar menú Cenco,Monterrey,230 g,UNKNOWN,LOCAL,5.59,5.59,5.59,1.0,False,keep,heuristic_default,5.59,False,original_clean,,,211,
407,1,Desconocido,UNKNOWN,14,cafe,cafe,False,Saltar menú Cenco,Exclusivo online,100 g,UNKNOWN,LOCAL,6.89,6.89,6.89,1.0,False,keep,heuristic_default,6.89,False,original_clean,,,212,
408,1,Desconocido,UNKNOWN,14,cafe,cafe,False,Saltar menú Cenco,Cruzeiro,250 g,UNKNOWN,LOCAL,5.95,5.95,5.95,1.0,False,keep,heuristic_default,5.95,False,original_clean,,,213,
410,1,Desconocido,UNKNOWN,16,papa,papa,False,Saltar menú Cenco,Huertos del Ranco,1 kg,UNKNOWN,LOCAL,2.59,2.59,2.59,1.0,False,keep,heuristic_default,2.59,False,original_clean,,,214,
412,1,Desconocido,UNKNOWN,15,pan,pan,False,Saltar menú Cenco,Oferta,750 g,UNKNOWN,LOCAL,2.39,2.39,2.39,1.0,False,keep,heuristic_default,2.39,False,original_clean,,,215,
413,1,Desconocido,UNKNOWN,15,pan,pan,False,Saltar menú Cenco,Oferta,600 g,UNKNOWN,LOCAL,2.49,2.49,2.49,1.0,False,keep,heuristic_default,2.49,False,original_clean,,,216,
414,1,Desconocido,UNKNOWN,15,pan,pan,False,Saltar menú Cenco,Castaño,770 g,UNKNOWN,LOCAL,2.99,2.99,2.99,1.0,False,keep,heuristic_default,2.99,False,original_clean,,,217,
416,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Saltar menú Cenco,Cintazul,12 unidades,UNKNOWN,LOCAL,4.19,4.19,4.19,1.0,False,keep_imputed,heuristic_default,4.19,False,original_clean,,,218,
417,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Saltar menú Cenco,Coliumo,,UNKNOWN,LOCAL,3.99,3.99,3.99,1.0,False,keep_imputed,heuristic_default,3.99,False,original_clean,,,219,
418,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Saltar menú Cenco,Ecoterra,,UNKNOWN,LOCAL,5.89,5.89,5.89,1.0,False,keep_imputed,heuristic_default,5.89,False,original_clean,,,220,
419,1,Desconocido,UNKNOWN,16,papa,papa,False,Saltar menú Cenco,Ariztía,480 g,UNKNOWN,LOCAL,8.78,8.78,8.78,1.0,False,keep,heuristic_default,8.78,False,original_clean,,,221,
420,1,Desconocido,UNKNOWN,32,pollo entero,pollo entero,False,Saltar menú Cenco,Agotado,2.3 kg,UNKNOWN,LOCAL,8.78,8.78,8.78,1.0,False,keep,heuristic_default,8.78,False,original_clean,,,222,
421,1,Desconocido,UNKNOWN,16,papa,papa,False,Saltar menú Cenco,Agotado,380 g,UNKNOWN,LOCAL,5.75,5.75,5.75,1.0,False,keep,heuristic_default,5.75,False,original_clean,,,223,
422,1,Desconocido,UNKNOWN,16,papa,papa,False,Saltar menú Cenco,Canto del Gallo,550 g,UNKNOWN,LOCAL,8.98,8.98,8.98,1.0,False,keep,heuristic_default,8.98,False,original_clean,,,224,
423,1,Desconocido,UNKNOWN,17,leche,leche,False,Saltar menú Cenco,Cuisine & Co,1 L,UNKNOWN,LOCAL,1.11,1.11,1.11,1.0,False,keep,heuristic_default,1.11,False,original_clean,,,225,
424,1,Desconocido,UNKNOWN,31,banano,banano,False,Saltar menú Cenco,Frutas y Verduras Propias,1 kg,UNKNOWN,LOCAL,1.29,1.29,1.29,1.0,False,keep,heuristic_default,1.29,False,original_clean,,,226,
426,6,Desconocido,PE,8,huevo,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,10Kg,PE,LOCAL,43.0,12.1127,12.1127,3.55,False,keep_imputed,no_category_detected,12.1127,False,original_clean,,,227,
427,6,Desconocido,PE,8,huevo,sin_categoria,True,Seja Bem Vindo à Plaza Vea,Abarrotes,5Kg,PE,LOCAL,21.0,5.9155,5.9155,3.55,False,keep_imputed,no_category_detected,5.9155,False,original_clean,,,228,
430,6,Desconocido,PE,8,huevo,sin_categoria,True,Seja Bem Vindo à Plaza Vea,"Carnes, Aves y Pescados",1.5Kg,PE,LOCAL,14.0,3.9437,3.9437,3.55,False,keep_imputed,no_category_detected,3.9437,False,original_clean,,,229,
431,6,Desconocido,PE,8,huevo,sin_categoria,True,Seja Bem Vindo à Plaza Vea,"Carnes, Aves y Pescados",1.3Kg,PE,LOCAL,7.0,1.9718,1.9718,3.55,False,keep_imputed,no_category_detected,1.9718,False,original_clean,,,230,
432,6,Desconocido,PE,8,huevo,sin_categoria,True,Seja Bem Vindo à Plaza Vea,"Carnes, Aves y Pescados",1Kg,PE,LOCAL,12.0,3.3803,3.3803,3.55,False,keep_imputed,no_category_detected,3.3803,False,original_clean,,,231,
